tid,dir,lav,cav,time,time_nr,day,date
1,0,215,232,32400,27,2,17078
1,1,23,26,32400,27,2,17078
2,0,8,10,32400,27,2,17078
3,0,171,170,32400,27,2,17078
3,1,35,26,32400,27,2,17078
1,0,232,207,33600,28,2,17078
1,1,26,20,33600,28,2,17078
2,0,10,9,33600,28,2,17078
3,0,170,149,33600,28,2,17078
3,1,26,25,33600,28,2,17078
1,0,207,229,34800,29,2,17078
1,1,20,23,34800,29,2,17078
2,0,9,11,34800,29,2,17078
3,0,149,108,34800,29,2,17078
3,1,25,23,34800,29,2,17078
1,0,229,241,36000,30,2,17078
1,1,23,11,36000,30,2,17078
2,0,11,14,36000,30,2,17078
3,0,108,109,36000,30,2,17078
3,1,23,17,36000,30,2,17078
1,0,241,213,37200,31,2,17078
1,1,11,23,37200,31,2,17078
2,0,14,10,37200,31,2,17078
3,0,109,141,37200,31,2,17078
3,1,17,25,37200,31,2,17078
1,0,213,224,38400,32,2,17078
1,1,23,27,38400,32,2,17078
2,0,10,10,38400,32,2,17078
3,0,141,139,38400,32,2,17078
3,1,25,20,38400,32,2,17078
1,0,224,176,39600,33,2,17078
1,1,27,18,39600,33,2,17078
2,0,10,13,39600,33,2,17078
3,0,139,122,39600,33,2,17078
3,1,20,16,39600,33,2,17078
1,0,176,164,40800,34,2,17078
1,1,18,18,40800,34,2,17078
2,0,13,11,40800,34,2,17078
3,0,122,112,40800,34,2,17078
3,1,16,16,40800,34,2,17078
1,0,164,151,42000,35,2,17078
1,1,18,12,42000,35,2,17078
2,0,11,8,42000,35,2,17078
3,0,112,106,42000,35,2,17078
3,1,16,23,42000,35,2,17078
1,0,151,140,43200,36,2,17078
1,1,12,15,43200,36,2,17078
2,0,8,13,43200,36,2,17078
3,0,106,117,43200,36,2,17078
3,1,23,22,43200,36,2,17078
1,0,140,141,44400,37,2,17078
1,1,15,19,44400,37,2,17078
2,0,13,9,44400,37,2,17078
3,0,117,107,44400,37,2,17078
3,1,22,19,44400,37,2,17078
1,0,141,167,45600,38,2,17078
1,1,19,22,45600,38,2,17078
2,0,9,5,45600,38,2,17078
3,0,107,134,45600,38,2,17078
3,1,19,27,45600,38,2,17078
1,0,167,163,46800,39,2,17078
1,1,22,24,46800,39,2,17078
2,0,5,8,46800,39,2,17078
3,0,134,143,46800,39,2,17078
3,1,27,8,46800,39,2,17078
1,0,163,173,48000,40,2,17078
1,1,24,25,48000,40,2,17078
2,0,8,16,48000,40,2,17078
3,0,143,147,48000,40,2,17078
3,1,8,26,48000,40,2,17078
1,0,173,138,49200,41,2,17078
1,1,25,21,49200,41,2,17078
2,0,16,8,49200,41,2,17078
3,0,147,154,49200,41,2,17078
3,1,26,30,49200,41,2,17078
1,0,138,191,50400,42,2,17078
1,1,21,22,50400,42,2,17078
2,0,8,15,50400,42,2,17078
3,0,154,162,50400,42,2,17078
3,1,30,23,50400,42,2,17078
1,0,191,174,51600,43,2,17078
1,1,22,23,51600,43,2,17078
2,0,15,10,51600,43,2,17078
3,0,162,173,51600,43,2,17078
3,1,23,29,51600,43,2,17078
1,0,174,196,52800,44,2,17078
1,1,23,16,52800,44,2,17078
2,0,10,21,52800,44,2,17078
3,0,173,149,52800,44,2,17078
3,1,29,25,52800,44,2,17078
1,0,196,200,54000,45,2,17078
1,1,16,23,54000,45,2,17078
2,0,21,16,54000,45,2,17078
3,0,149,155,54000,45,2,17078
3,1,25,19,54000,45,2,17078
1,0,200,215,55200,46,2,17078
1,1,23,20,55200,46,2,17078
2,0,16,12,55200,46,2,17078
3,0,155,149,55200,46,2,17078
3,1,19,28,55200,46,2,17078
1,0,215,189,56400,47,2,17078
1,1,20,26,56400,47,2,17078
2,0,12,13,56400,47,2,17078
3,0,149,134,56400,47,2,17078
3,1,28,24,56400,47,2,17078
1,0,189,199,57600,48,2,17078
1,1,26,25,57600,48,2,17078
2,0,13,19,57600,48,2,17078
3,0,134,133,57600,48,2,17078
3,1,24,16,57600,48,2,17078
1,0,199,224,58800,49,2,17078
1,1,25,16,58800,49,2,17078
2,0,19,13,58800,49,2,17078
3,0,133,142,58800,49,2,17078
3,1,16,15,58800,49,2,17078
1,0,224,216,60000,50,2,17078
1,1,16,19,60000,50,2,17078
2,0,13,12,60000,50,2,17078
3,0,142,170,60000,50,2,17078
3,1,15,20,60000,50,2,17078
1,0,216,205,61200,51,2,17078
1,1,19,12,61200,51,2,17078
2,0,12,19,61200,51,2,17078
3,0,170,127,61200,51,2,17078
3,1,20,8,61200,51,2,17078
1,0,205,193,62400,52,2,17078
1,1,12,18,62400,52,2,17078
2,0,19,15,62400,52,2,17078
3,0,127,95,62400,52,2,17078
3,1,8,7,62400,52,2,17078
1,0,193,173,63600,53,2,17078
1,1,18,14,63600,53,2,17078
2,0,15,8,63600,53,2,17078
3,0,95,111,63600,53,2,17078
3,1,7,18,63600,53,2,17078
1,0,173,131,64800,54,2,17078
1,1,14,14,64800,54,2,17078
2,0,8,6,64800,54,2,17078
3,0,111,112,64800,54,2,17078
3,1,18,15,64800,54,2,17078
1,0,131,107,66000,55,2,17078
1,1,14,11,66000,55,2,17078
2,0,6,9,66000,55,2,17078
3,0,112,85,66000,55,2,17078
3,1,15,11,66000,55,2,17078
1,0,107,111,67200,56,2,17078
1,1,11,11,67200,56,2,17078
2,0,9,7,67200,56,2,17078
3,0,85,94,67200,56,2,17078
3,1,11,7,67200,56,2,17078
1,0,111,130,68400,57,2,17078
1,1,11,11,68400,57,2,17078
2,0,7,7,68400,57,2,17078
3,0,94,106,68400,57,2,17078
3,1,7,18,68400,57,2,17078
1,0,130,115,69600,58,2,17078
1,1,11,9,69600,58,2,17078
2,0,7,5,69600,58,2,17078
3,0,106,77,69600,58,2,17078
3,1,18,12,69600,58,2,17078
1,0,115,123,70800,59,2,17078
1,1,9,9,70800,59,2,17078
2,0,5,8,70800,59,2,17078
3,0,77,98,70800,59,2,17078
3,1,12,15,70800,59,2,17078
1,0,123,109,72000,60,2,17079
1,1,9,4,72000,60,2,17079
2,0,8,7,72000,60,2,17079
3,0,98,63,72000,60,2,17079
3,1,15,9,72000,60,2,17079
1,0,109,126,73200,61,2,17079
1,1,4,6,73200,61,2,17079
2,0,7,3,73200,61,2,17079
3,0,63,70,73200,61,2,17079
3,1,9,8,73200,61,2,17079
1,0,126,86,74400,62,2,17079
1,1,6,11,74400,62,2,17079
2,0,3,6,74400,62,2,17079
3,0,70,65,74400,62,2,17079
3,1,8,10,74400,62,2,17079
1,0,86,80,75600,63,2,17079
1,1,11,5,75600,63,2,17079
2,0,6,2,75600,63,2,17079
3,0,65,69,75600,63,2,17079
3,1,10,5,75600,63,2,17079
1,0,80,52,76800,64,2,17079
1,1,5,10,76800,64,2,17079
2,0,2,5,76800,64,2,17079
3,0,69,56,76800,64,2,17079
3,1,5,7,76800,64,2,17079
1,0,52,47,78000,65,2,17079
1,1,10,7,78000,65,2,17079
3,0,56,48,78000,65,2,17079
3,1,7,11,78000,65,2,17079
1,0,47,45,79200,66,2,17079
1,1,7,6,79200,66,2,17079
3,0,48,31,79200,66,2,17079
3,1,11,3,79200,66,2,17079
1,0,45,39,80400,67,2,17079
1,1,6,7,80400,67,2,17079
2,0,1,1,80400,67,2,17079
3,0,31,21,80400,67,2,17079
3,1,3,5,80400,67,2,17079
1,0,39,27,81600,68,2,17079
1,1,7,3,81600,68,2,17079
2,0,1,3,81600,68,2,17079
3,0,21,25,81600,68,2,17079
3,1,5,6,81600,68,2,17079
1,0,27,28,82800,69,2,17079
1,1,3,4,82800,69,2,17079
2,0,3,1,82800,69,2,17079
3,0,25,36,82800,69,2,17079
3,1,6,4,82800,69,2,17079
1,0,28,16,84000,70,2,17079
1,1,4,6,84000,70,2,17079
3,0,36,34,84000,70,2,17079
3,1,4,5,84000,70,2,17079
1,0,16,21,85200,71,2,17079
1,1,6,6,85200,71,2,17079
3,0,34,15,85200,71,2,17079
3,1,5,4,85200,71,2,17079
1,0,21,31,0,0,3,17079
1,1,6,33,0,0,3,17079
3,0,15,18,0,0,3,17079
3,1,4,41,0,0,3,17079
1,0,31,18,1200,1,3,17079
1,1,33,14,1200,1,3,17079
3,0,18,15,1200,1,3,17079
3,1,41,39,1200,1,3,17079
1,0,18,16,2400,2,3,17079
1,1,14,17,2400,2,3,17079
3,0,15,17,2400,2,3,17079
3,1,39,15,2400,2,3,17079
1,0,16,6,3600,3,3,17079
1,1,17,3,3600,3,3,17079
3,0,17,22,3600,3,3,17079
3,1,15,1,3600,3,3,17079
1,0,6,12,4800,4,3,17079
1,1,3,4,4800,4,3,17079
2,0,1,1,4800,4,3,17079
3,0,22,27,4800,4,3,17079
3,1,1,2,4800,4,3,17079
1,0,12,7,6000,5,3,17079
1,1,4,6,6000,5,3,17079
2,0,1,1,6000,5,3,17079
3,0,27,23,6000,5,3,17079
3,1,2,4,6000,5,3,17079
1,0,7,9,7200,6,3,17079
1,1,6,5,7200,6,3,17079
3,0,23,18,7200,6,3,17079
3,1,4,5,7200,6,3,17079
1,0,9,13,8400,7,3,17079
1,1,5,6,8400,7,3,17079
3,0,18,22,8400,7,3,17079
3,1,5,3,8400,7,3,17079
1,0,13,3,9600,8,3,17079
1,1,6,5,9600,8,3,17079
3,0,22,22,9600,8,3,17079
3,1,3,2,9600,8,3,17079
1,0,3,11,10800,9,3,17079
1,1,5,5,10800,9,3,17079
3,0,22,19,10800,9,3,17079
3,1,2,4,10800,9,3,17079
1,0,11,5,12000,10,3,17079
1,1,5,8,12000,10,3,17079
3,0,19,12,12000,10,3,17079
3,1,4,1,12000,10,3,17079
1,0,5,6,13200,11,3,17079
1,1,8,11,13200,11,3,17079
3,0,12,7,13200,11,3,17079
3,1,1,8,13200,11,3,17079
1,0,6,10,14400,12,3,17079
1,1,11,5,14400,12,3,17079
3,0,7,17,14400,12,3,17079
3,1,8,1,14400,12,3,17079
1,0,10,11,15600,13,3,17079
1,1,5,7,15600,13,3,17079
2,0,1,1,15600,13,3,17079
3,0,17,15,15600,13,3,17079
3,1,1,2,15600,13,3,17079
1,0,11,22,16800,14,3,17079
1,1,7,14,16800,14,3,17079
2,0,1,2,16800,14,3,17079
3,0,15,14,16800,14,3,17079
3,1,2,13,16800,14,3,17079
1,0,22,25,18000,15,3,17079
1,1,14,14,18000,15,3,17079
3,0,14,17,18000,15,3,17079
3,1,13,6,18000,15,3,17079
1,0,25,23,19200,16,3,17079
1,1,14,18,19200,16,3,17079
3,0,17,16,19200,16,3,17079
3,1,6,5,19200,16,3,17079
1,0,23,41,20400,17,3,17079
1,1,18,18,20400,17,3,17079
3,0,16,25,20400,17,3,17079
3,1,5,9,20400,17,3,17079
1,0,41,43,21600,18,3,17079
1,1,18,18,21600,18,3,17079
3,0,25,40,21600,18,3,17079
3,1,9,13,21600,18,3,17079
1,0,43,67,22800,19,3,17079
1,1,18,28,22800,19,3,17079
2,0,2,2,22800,19,3,17079
3,0,40,68,22800,19,3,17079
3,1,13,20,22800,19,3,17079
1,0,67,86,24000,20,3,17079
1,1,28,26,24000,20,3,17079
3,0,68,87,24000,20,3,17079
3,1,20,14,24000,20,3,17079
1,0,86,87,25200,21,3,17079
1,1,26,23,25200,21,3,17079
3,0,87,104,25200,21,3,17079
3,1,14,15,25200,21,3,17079
1,0,87,102,26400,22,3,17079
1,1,23,20,26400,22,3,17079
2,0,5,4,26400,22,3,17079
3,0,104,105,26400,22,3,17079
3,1,15,14,26400,22,3,17079
1,0,102,130,27600,23,3,17079
1,1,20,22,27600,23,3,17079
2,0,4,3,27600,23,3,17079
3,0,105,121,27600,23,3,17079
3,1,14,12,27600,23,3,17079
1,0,130,130,28800,24,3,17079
1,1,22,16,28800,24,3,17079
2,0,3,12,28800,24,3,17079
3,0,121,150,28800,24,3,17079
3,1,12,20,28800,24,3,17079
1,0,130,192,30000,25,3,17079
1,1,16,22,30000,25,3,17079
2,0,12,15,30000,25,3,17079
3,0,150,150,30000,25,3,17079
3,1,20,22,30000,25,3,17079
1,0,192,182,31200,26,3,17079
1,1,22,24,31200,26,3,17079
2,0,15,10,31200,26,3,17079
3,0,150,157,31200,26,3,17079
3,1,22,24,31200,26,3,17079
1,0,182,165,32400,27,3,17079
1,1,24,15,32400,27,3,17079
2,0,10,5,32400,27,3,17079
3,0,157,149,32400,27,3,17079
3,1,24,35,32400,27,3,17079
1,0,165,188,33600,28,3,17079
1,1,15,29,33600,28,3,17079
2,0,5,14,33600,28,3,17079
3,0,149,170,33600,28,3,17079
3,1,35,34,33600,28,3,17079
1,0,188,166,34800,29,3,17079
1,1,29,29,34800,29,3,17079
2,0,14,10,34800,29,3,17079
3,0,170,104,34800,29,3,17079
3,1,34,20,34800,29,3,17079
1,0,166,179,36000,30,3,17079
1,1,29,19,36000,30,3,17079
2,0,10,2,36000,30,3,17079
3,0,104,120,36000,30,3,17079
3,1,20,16,36000,30,3,17079
1,0,179,212,37200,31,3,17079
1,1,19,22,37200,31,3,17079
2,0,2,10,37200,31,3,17079
3,0,120,105,37200,31,3,17079
3,1,16,36,37200,31,3,17079
1,0,212,223,38400,32,3,17079
1,1,22,12,38400,32,3,17079
2,0,10,15,38400,32,3,17079
3,0,105,153,38400,32,3,17079
3,1,36,28,38400,32,3,17079
1,0,223,181,39600,33,3,17079
1,1,12,23,39600,33,3,17079
2,0,15,20,39600,33,3,17079
3,0,153,173,39600,33,3,17079
3,1,28,22,39600,33,3,17079
1,0,181,180,40800,34,3,17079
1,1,23,14,40800,34,3,17079
2,0,20,11,40800,34,3,17079
3,0,173,140,40800,34,3,17079
3,1,22,28,40800,34,3,17079
1,0,180,142,42000,35,3,17079
1,1,14,16,42000,35,3,17079
2,0,11,11,42000,35,3,17079
3,0,140,80,42000,35,3,17079
3,1,28,13,42000,35,3,17079
1,0,142,173,43200,36,3,17079
1,1,16,22,43200,36,3,17079
2,0,11,10,43200,36,3,17079
3,0,80,89,43200,36,3,17079
3,1,13,29,43200,36,3,17079
1,0,173,131,44400,37,3,17079
1,1,22,23,44400,37,3,17079
2,0,10,5,44400,37,3,17079
3,0,89,122,44400,37,3,17079
3,1,29,17,44400,37,3,17079
1,0,131,167,45600,38,3,17079
1,1,23,32,45600,38,3,17079
2,0,5,8,45600,38,3,17079
3,0,122,150,45600,38,3,17079
3,1,17,25,45600,38,3,17079
1,0,167,162,46800,39,3,17079
1,1,32,15,46800,39,3,17079
2,0,8,8,46800,39,3,17079
3,0,150,137,46800,39,3,17079
3,1,25,32,46800,39,3,17079
1,0,162,177,48000,40,3,17079
1,1,15,23,48000,40,3,17079
2,0,8,13,48000,40,3,17079
3,0,137,140,48000,40,3,17079
3,1,32,35,48000,40,3,17079
1,0,177,178,49200,41,3,17079
1,1,23,21,49200,41,3,17079
2,0,13,13,49200,41,3,17079
3,0,140,145,49200,41,3,17079
3,1,35,32,49200,41,3,17079
1,0,178,222,50400,42,3,17079
1,1,21,12,50400,42,3,17079
2,0,13,22,50400,42,3,17079
3,0,145,135,50400,42,3,17079
3,1,32,32,50400,42,3,17079
1,0,222,184,51600,43,3,17079
1,1,12,16,51600,43,3,17079
2,0,22,12,51600,43,3,17079
3,0,135,141,51600,43,3,17079
3,1,32,33,51600,43,3,17079
1,0,184,198,52800,44,3,17079
1,1,16,22,52800,44,3,17079
2,0,12,18,52800,44,3,17079
3,0,141,184,52800,44,3,17079
3,1,33,32,52800,44,3,17079
1,0,198,239,54000,45,3,17079
1,1,22,24,54000,45,3,17079
2,0,18,14,54000,45,3,17079
3,0,184,148,54000,45,3,17079
3,1,32,19,54000,45,3,17079
1,0,239,217,55200,46,3,17079
1,1,24,17,55200,46,3,17079
2,0,14,11,55200,46,3,17079
3,0,148,191,55200,46,3,17079
3,1,19,18,55200,46,3,17079
1,0,217,191,56400,47,3,17079
1,1,17,21,56400,47,3,17079
2,0,11,13,56400,47,3,17079
3,0,191,169,56400,47,3,17079
3,1,18,21,56400,47,3,17079
1,0,191,253,57600,48,3,17079
1,1,21,18,57600,48,3,17079
2,0,13,20,57600,48,3,17079
3,0,169,175,57600,48,3,17079
3,1,21,29,57600,48,3,17079
1,0,253,246,58800,49,3,17079
1,1,18,17,58800,49,3,17079
2,0,20,20,58800,49,3,17079
3,0,175,149,58800,49,3,17079
3,1,29,26,58800,49,3,17079
1,0,246,205,60000,50,3,17079
1,1,17,19,60000,50,3,17079
2,0,20,19,60000,50,3,17079
3,0,149,176,60000,50,3,17079
3,1,26,14,60000,50,3,17079
1,0,205,163,61200,51,3,17079
1,1,19,10,61200,51,3,17079
2,0,19,23,61200,51,3,17079
3,0,176,154,61200,51,3,17079
3,1,14,8,61200,51,3,17079
1,0,163,179,62400,52,3,17079
1,1,10,16,62400,52,3,17079
2,0,23,16,62400,52,3,17079
3,0,154,129,62400,52,3,17079
3,1,8,16,62400,52,3,17079
1,0,179,215,63600,53,3,17079
1,1,16,17,63600,53,3,17079
2,0,16,12,63600,53,3,17079
3,0,129,108,63600,53,3,17079
3,1,16,12,63600,53,3,17079
1,0,215,189,64800,54,3,17079
1,1,17,12,64800,54,3,17079
2,0,12,10,64800,54,3,17079
3,0,108,111,64800,54,3,17079
3,1,12,10,64800,54,3,17079
1,0,189,175,66000,55,3,17079
1,1,12,18,66000,55,3,17079
2,0,10,12,66000,55,3,17079
3,0,111,99,66000,55,3,17079
3,1,10,5,66000,55,3,17079
1,0,175,128,67200,56,3,17079
1,1,18,10,67200,56,3,17079
2,0,12,5,67200,56,3,17079
3,0,99,99,67200,56,3,17079
3,1,5,9,67200,56,3,17079
1,0,128,107,68400,57,3,17079
1,1,10,10,68400,57,3,17079
2,0,5,4,68400,57,3,17079
3,0,99,100,68400,57,3,17079
3,1,9,13,68400,57,3,17079
1,0,107,162,69600,58,3,17079
1,1,10,2,69600,58,3,17079
3,0,100,68,69600,58,3,17079
3,1,13,13,69600,58,3,17079
1,0,162,140,70800,59,3,17079
1,1,2,6,70800,59,3,17079
3,0,68,83,70800,59,3,17079
3,1,13,11,70800,59,3,17079
1,0,140,152,72000,60,3,17080
1,1,6,10,72000,60,3,17080
3,0,83,94,72000,60,3,17080
3,1,11,12,72000,60,3,17080
1,0,152,149,73200,61,3,17080
1,1,10,14,73200,61,3,17080
2,0,9,10,73200,61,3,17080
3,0,94,84,73200,61,3,17080
3,1,12,13,73200,61,3,17080
1,0,149,145,74400,62,3,17080
1,1,14,5,74400,62,3,17080
2,0,10,6,74400,62,3,17080
3,0,84,90,74400,62,3,17080
3,1,13,12,74400,62,3,17080
1,0,145,125,75600,63,3,17080
1,1,5,1,75600,63,3,17080
2,0,6,7,75600,63,3,17080
3,0,90,96,75600,63,3,17080
3,1,12,10,75600,63,3,17080
1,0,125,93,76800,64,3,17080
1,1,1,5,76800,64,3,17080
2,0,7,7,76800,64,3,17080
3,0,96,80,76800,64,3,17080
3,1,10,5,76800,64,3,17080
1,0,93,52,78000,65,3,17080
1,1,5,9,78000,65,3,17080
2,0,7,4,78000,65,3,17080
3,0,80,53,78000,65,3,17080
3,1,5,7,78000,65,3,17080
1,0,52,43,79200,66,3,17080
1,1,9,3,79200,66,3,17080
2,0,4,4,79200,66,3,17080
3,0,53,44,79200,66,3,17080
3,1,7,2,79200,66,3,17080
1,0,43,43,80400,67,3,17080
1,1,3,3,80400,67,3,17080
2,0,4,2,80400,67,3,17080
3,0,44,42,80400,67,3,17080
3,1,2,2,80400,67,3,17080
1,0,43,43,81600,68,3,17080
1,1,3,5,81600,68,3,17080
2,0,2,1,81600,68,3,17080
3,0,42,34,81600,68,3,17080
3,1,2,7,81600,68,3,17080
1,0,43,27,82800,69,3,17080
1,1,5,3,82800,69,3,17080
2,0,1,1,82800,69,3,17080
3,0,34,11,82800,69,3,17080
3,1,7,2,82800,69,3,17080
1,0,27,23,84000,70,3,17080
1,1,3,6,84000,70,3,17080
3,0,11,4,84000,70,3,17080
3,1,2,4,84000,70,3,17080
1,0,23,26,85200,71,3,17080
1,1,6,4,85200,71,3,17080
3,0,4,20,85200,71,3,17080
3,1,4,7,85200,71,3,17080
1,0,26,21,0,0,4,17080
1,1,4,36,0,0,4,17080
3,0,20,23,0,0,4,17080
3,1,7,38,0,0,4,17080
1,0,21,22,1200,1,4,17080
1,1,36,23,1200,1,4,17080
3,0,23,15,1200,1,4,17080
3,1,38,31,1200,1,4,17080
1,0,22,17,2400,2,4,17080
1,1,23,7,2400,2,4,17080
3,0,15,26,2400,2,4,17080
3,1,31,36,2400,2,4,17080
1,0,17,13,3600,3,4,17080
1,1,7,6,3600,3,4,17080
3,0,26,29,3600,3,4,17080
3,1,36,2,3600,3,4,17080
1,0,13,10,4800,4,4,17080
1,1,6,3,4800,4,4,17080
3,0,29,22,4800,4,4,17080
3,1,2,2,4800,4,4,17080
1,0,10,9,6000,5,4,17080
1,1,3,2,6000,5,4,17080
3,0,22,12,6000,5,4,17080
3,1,2,1,6000,5,4,17080
1,0,9,13,7200,6,4,17080
1,1,2,6,7200,6,4,17080
3,0,12,10,7200,6,4,17080
3,1,1,4,7200,6,4,17080
1,0,13,3,8400,7,4,17080
1,1,6,6,8400,7,4,17080
3,0,10,17,8400,7,4,17080
3,1,4,2,8400,7,4,17080
1,0,3,9,9600,8,4,17080
1,1,6,7,9600,8,4,17080
3,0,17,22,9600,8,4,17080
3,1,2,2,9600,8,4,17080
1,0,9,17,10800,9,4,17080
1,1,7,3,10800,9,4,17080
3,0,22,11,10800,9,4,17080
3,1,2,5,10800,9,4,17080
1,0,17,9,12000,10,4,17080
1,1,3,8,12000,10,4,17080
3,0,11,16,12000,10,4,17080
3,1,5,3,12000,10,4,17080
1,0,9,16,13200,11,4,17080
1,1,8,8,13200,11,4,17080
3,0,16,11,13200,11,4,17080
3,1,3,2,13200,11,4,17080
1,0,16,8,14400,12,4,17080
1,1,8,7,14400,12,4,17080
3,0,11,16,14400,12,4,17080
3,1,2,1,14400,12,4,17080
1,0,8,16,15600,13,4,17080
1,1,7,10,15600,13,4,17080
3,0,16,10,15600,13,4,17080
3,1,1,6,15600,13,4,17080
1,0,16,13,16800,14,4,17080
1,1,10,9,16800,14,4,17080
3,0,10,16,16800,14,4,17080
3,1,6,9,16800,14,4,17080
1,0,13,28,18000,15,4,17080
1,1,9,18,18000,15,4,17080
3,0,16,19,18000,15,4,17080
3,1,9,13,18000,15,4,17080
1,0,28,26,19200,16,4,17080
1,1,18,21,19200,16,4,17080
3,0,19,20,19200,16,4,17080
3,1,13,9,19200,16,4,17080
1,0,26,28,20400,17,4,17080
1,1,21,20,20400,17,4,17080
3,0,20,36,20400,17,4,17080
3,1,9,8,20400,17,4,17080
1,0,28,46,21600,18,4,17080
1,1,20,23,21600,18,4,17080
3,0,36,39,21600,18,4,17080
3,1,8,13,21600,18,4,17080
1,0,46,53,22800,19,4,17080
1,1,23,22,22800,19,4,17080
2,0,1,1,22800,19,4,17080
3,0,39,57,22800,19,4,17080
3,1,13,10,22800,19,4,17080
1,0,53,72,24000,20,4,17080
1,1,22,34,24000,20,4,17080
2,0,1,2,24000,20,4,17080
3,0,57,73,24000,20,4,17080
3,1,10,20,24000,20,4,17080
1,0,72,80,25200,21,4,17080
1,1,34,14,25200,21,4,17080
2,0,2,3,25200,21,4,17080
3,0,73,109,25200,21,4,17080
3,1,20,22,25200,21,4,17080
1,0,80,114,26400,22,4,17080
1,1,14,21,26400,22,4,17080
2,0,3,7,26400,22,4,17080
3,0,109,131,26400,22,4,17080
3,1,22,17,26400,22,4,17080
1,0,114,135,27600,23,4,17080
1,1,21,18,27600,23,4,17080
2,0,7,13,27600,23,4,17080
3,0,131,127,27600,23,4,17080
3,1,17,16,27600,23,4,17080
1,0,135,122,28800,24,4,17080
1,1,18,18,28800,24,4,17080
2,0,13,8,28800,24,4,17080
3,0,127,124,28800,24,4,17080
3,1,16,21,28800,24,4,17080
1,0,122,150,30000,25,4,17080
1,1,18,21,30000,25,4,17080
2,0,8,7,30000,25,4,17080
3,0,124,148,30000,25,4,17080
3,1,21,18,30000,25,4,17080
1,0,150,170,31200,26,4,17080
1,1,21,14,31200,26,4,17080
2,0,7,19,31200,26,4,17080
3,0,148,129,31200,26,4,17080
3,1,18,25,31200,26,4,17080
1,0,170,160,32400,27,4,17080
1,1,14,20,32400,27,4,17080
2,0,19,16,32400,27,4,17080
3,0,129,140,32400,27,4,17080
3,1,25,28,32400,27,4,17080
1,0,160,189,33600,28,4,17080
1,1,20,27,33600,28,4,17080
2,0,16,12,33600,28,4,17080
3,0,140,169,33600,28,4,17080
3,1,28,19,33600,28,4,17080
1,0,189,173,34800,29,4,17080
1,1,27,23,34800,29,4,17080
2,0,12,12,34800,29,4,17080
3,0,169,162,34800,29,4,17080
3,1,19,28,34800,29,4,17080
1,0,173,178,36000,30,4,17080
1,1,23,22,36000,30,4,17080
2,0,12,17,36000,30,4,17080
3,0,162,157,36000,30,4,17080
3,1,28,29,36000,30,4,17080
1,0,178,132,37200,31,4,17080
1,1,22,32,37200,31,4,17080
2,0,17,9,37200,31,4,17080
3,0,157,123,37200,31,4,17080
3,1,29,28,37200,31,4,17080
1,0,132,130,38400,32,4,17080
1,1,32,28,38400,32,4,17080
2,0,9,7,38400,32,4,17080
3,0,123,91,38400,32,4,17080
3,1,28,30,38400,32,4,17080
1,0,130,147,39600,33,4,17080
1,1,28,23,39600,33,4,17080
2,0,7,18,39600,33,4,17080
3,0,91,105,39600,33,4,17080
3,1,30,21,39600,33,4,17080
1,0,147,135,40800,34,4,17080
1,1,23,12,40800,34,4,17080
2,0,18,12,40800,34,4,17080
3,0,105,95,40800,34,4,17080
3,1,21,21,40800,34,4,17080
1,0,135,147,42000,35,4,17080
1,1,12,34,42000,35,4,17080
2,0,12,6,42000,35,4,17080
3,0,95,109,42000,35,4,17080
3,1,21,16,42000,35,4,17080
1,0,147,113,43200,36,4,17080
1,1,34,30,43200,36,4,17080
2,0,6,8,43200,36,4,17080
3,0,109,99,43200,36,4,17080
3,1,16,39,43200,36,4,17080
1,0,113,139,44400,37,4,17080
1,1,30,14,44400,37,4,17080
2,0,8,9,44400,37,4,17080
3,0,99,87,44400,37,4,17080
3,1,39,25,44400,37,4,17080
1,0,139,140,45600,38,4,17080
1,1,14,22,45600,38,4,17080
2,0,9,11,45600,38,4,17080
3,0,87,92,45600,38,4,17080
3,1,25,28,45600,38,4,17080
1,0,140,168,46800,39,4,17080
1,1,22,31,46800,39,4,17080
2,0,11,11,46800,39,4,17080
3,0,92,124,46800,39,4,17080
3,1,28,38,46800,39,4,17080
1,0,168,192,48000,40,4,17080
1,1,31,30,48000,40,4,17080
2,0,11,23,48000,40,4,17080
3,0,124,110,48000,40,4,17080
3,1,38,25,48000,40,4,17080
1,0,192,200,49200,41,4,17080
1,1,30,20,49200,41,4,17080
2,0,23,14,49200,41,4,17080
3,0,110,105,49200,41,4,17080
3,1,25,30,49200,41,4,17080
1,0,200,202,50400,42,4,17080
1,1,20,20,50400,42,4,17080
2,0,14,16,50400,42,4,17080
3,0,105,111,50400,42,4,17080
3,1,30,28,50400,42,4,17080
1,0,202,201,51600,43,4,17080
1,1,20,20,51600,43,4,17080
2,0,16,13,51600,43,4,17080
3,0,111,129,51600,43,4,17080
3,1,28,19,51600,43,4,17080
1,0,201,201,52800,44,4,17080
1,1,20,24,52800,44,4,17080
2,0,13,13,52800,44,4,17080
3,0,129,129,52800,44,4,17080
3,1,19,25,52800,44,4,17080
1,0,201,224,54000,45,4,17080
1,1,24,12,54000,45,4,17080
2,0,13,25,54000,45,4,17080
3,0,129,140,54000,45,4,17080
3,1,25,23,54000,45,4,17080
1,0,224,209,55200,46,4,17080
1,1,12,22,55200,46,4,17080
2,0,25,15,55200,46,4,17080
3,0,140,97,55200,46,4,17080
3,1,23,30,55200,46,4,17080
1,0,209,193,56400,47,4,17080
